Item,Sales_Count,Stock_Level,Demand_Score,Profit_Margin,Competitor_Saturation,Reorder_Frequency,Stock_to_Sales_Ratio,Demand_to_Stock_Ratio,Location_Bangalore,Location_Bhopal,Location_Chennai,Location_Delhi,Location_Hyderabad,Location_Indore,Location_Jaipur,Location_Kolkata,Location_Lucknow,Location_Mumbai,Location_Nagpur,Location_Pune,Location_Surat,Location_Visakhapatnam,Category_Electronics,Category_Grocery,Category_Home Essentials,Category_Stationery,Recommendation_Score,Shop_ID
Eraser,0.2321212121212121,0.8727272727272728,0.65,0.3597777777777778,23,0.2321212121212121,0.7083128381701919,0.3470873786407767,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.22998396,b3ea3f41
Mobile,0.8121212121212121,0.5070707070707071,0.0999999999999999,0.9506666666666668,17,0.8121212121212121,0.2798216276477146,0.0663538873994637,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.81375086,b6c61613
Speakers,0.6911111111111111,0.1191919191919192,0.0499999999999999,0.5082222222222222,14,0.6911111111111111,0.0704814239636841,0.0446750902527074,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6893095,d163578f
Dishwasher Liquid,0.1537373737373737,0.7050505050505051,0.0999999999999999,0.4477777777777778,22,0.1537373737373737,0.611101383295395,0.058649289099526,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15191992,eccd8836
Flour,0.0579797979797979,0.9656565656565655,0.15,0.1757777777777778,12,0.0579797979797979,0.912736299408058,0.0763103802672148,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.058450647,1334364f
Notebook,0.8317171717171717,0.3494949494949494,0.5,0.5942222222222222,18,0.8317171717171717,0.1908018087570309,0.3705089820359282,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8324904,34766653
Sugar,0.2648484848484848,0.9393939393939394,0.575,0.5551111111111111,16,0.2648484848484848,0.7426928605654051,0.2964843749999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.2647468,9652756e
Hoodie,0.8313131313131313,0.1636363636363636,0.675,0.8235555555555556,18,0.8313131313131313,0.0893546607832322,0.5800781250000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8326511,8eb67791
Rice,0.8248484848484849,0.2727272727272727,0.475,0.6168888888888888,10,0.8248484848484849,0.1494520092992361,0.3732142857142857,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.82621557,032a95c6
Marker,0.8878787878787879,0.4222222222222222,0.875,0.4882222222222223,12,0.8878787878787879,0.223649010165864,0.615234375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.88727015,275ec570
Marker,0.8846464646464647,0.0929292929292929,0.15,0.1075555555555555,20,0.8846464646464647,0.0493086075677993,0.1372458410351201,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.88232636,7c386d2c
Smartwatch,0.3048484848484848,0.2828282828282828,0.725,0.7266666666666667,16,0.3048484848484848,0.2167518191670537,0.5651574803149606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.30632147,3f595e26
Formal Shirt,0.8298989898989899,0.494949494949495,0.55,0.3722222222222222,16,0.8298989898989899,0.2704791344667697,0.3679054054054054,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8288125,e41335e7
Stapler,0.9591919191919192,0.2929292929292929,0.3,0.69,20,0.9591919191919192,0.1495153639925757,0.23203125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9589018,c1c54c5b
Smartwatch,0.1076767676767676,0.8525252525252526,0.2249999999999999,0.4573333333333333,14,0.1076767676767676,0.7696516505562649,0.1214558342420937,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.110748455,d950c7e6
T-shirt,0.2153535353535353,0.793939393939394,0.825,0.2315555555555555,17,0.2153535353535353,0.6532579787234043,0.4598817567567567,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21371628,a64a3a90
Hoodie,0.0373737373737373,0.5474747474747476,0.275,0.582,14,0.0373737373737373,0.527750730282376,0.1777088772845952,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.037187602,7d944f72
Pen,0.4214141414141414,0.0323232323232323,0.975,0.4608888888888888,22,0.4214141414141414,0.0227401932916429,0.9444716242661448,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.42064404,f2437f5b
Formal Shirt,0.5321212121212122,0.9070707070707072,0.625,0.8806666666666667,19,0.5321212121212122,0.592035864978903,0.327727754237288,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5338881,ea560deb
Soap,0.3913131313131313,0.9717171717171718,0.875,0.8226666666666668,24,0.3913131313131313,0.6984173079715407,0.4437756147540983,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3920049,dc5317bb
T-shirt,0.6787878787878788,0.6060606060606061,0.975,0.3553333333333333,17,0.6787878787878788,0.3610108303249097,0.6070754716981133,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.67311853,6d6a6ef9
Wheat,0.8220202020202021,0.2343434343434343,0.95,0.764888888888889,10,0.8220202020202021,0.1286173633440514,0.7696399345335515,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.8209055,439b7494
Pulses,0.1177777777777777,0.5717171717171717,0.95,0.8222222222222222,15,0.1177777777777777,0.5114765949756009,0.6044344473007712,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.11515341,34d10c16
Tablet,0.7808080808080808,0.2646464646464646,0.275,0.532,19,0.7808080808080808,0.1486103233125354,0.2174520766773163,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.78129834,1eb19db2
Smartwatch,0.8812121212121212,0.4707070707070707,0.275,0.9546666666666668,15,0.8812121212121212,0.2502147766323024,0.1869848901098901,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.87978786,49c573ad
Jeans,0.1103030303030303,0.5151515151515152,0.0,0.6117777777777778,19,0.1103030303030303,0.4639737991266376,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.10913665,0edcd05e
Tea,0.4822222222222222,0.6686868686868688,0.725,0.6846666666666666,18,0.4822222222222222,0.4511380673299714,0.4344733656174334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.4841432,1a8e6ffe
Sugar,0.8252525252525253,0.1131313131313131,0.625,0.4853333333333333,11,0.8252525252525253,0.0619811842833425,0.5614791288566243,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.82650656,57ce67f5
Pen,0.6222222222222222,0.305050505050505,0.0499999999999999,0.0477777777777777,14,0.6222222222222222,0.1880448318804483,0.0383126934984519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.62167764,efc7ed05
Pencil,0.4268686868686868,0.4767676767676768,0.7,0.6155555555555556,9,0.4268686868686868,0.334135636415121,0.4740082079343365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4236896,9f0e278c
Sneakers,0.1965656565656565,0.4262626262626262,0.55,0.3802222222222222,10,0.1965656565656565,0.3562383927063987,0.3856232294617564,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19961025,6b6359f1
Hoodie,0.971919191919192,0.4868686868686868,0.525,0.4986666666666667,26,0.971919191919192,0.2469009322815284,0.3530910326086957,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.97205806,3c6547d6
Tablet,0.9644444444444444,0.2525252525252525,0.3249999999999999,0.1111111111111111,23,0.9644444444444444,0.1285479226655697,0.2594758064516128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.96569043,5843caa3
Soap,0.8088888888888889,0.0121212121212121,0.7,0.9517777777777778,22,0.8088888888888889,0.0067009157918248,0.6916167664670658,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.8070198,b8d17717
Pulses,0.2284848484848484,0.1474747474747474,0.25,0.5891111111111111,12,0.2284848484848484,0.1200460450583784,0.2178697183098591,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.22868404,544502e8
Smartwatch,0.3747474747474747,0.5474747474747476,0.7749999999999999,0.7522222222222222,22,0.3747474747474747,0.3982365907421014,0.5008159268929503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.37698027,b6fb89d6
Notebook,0.4719191919191919,0.5494949494949496,1.0,0.7037777777777778,18,0.4719191919191919,0.3733186933845732,0.6453715775749674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.47212878,6cf54ea6
Soap,0.1315151515151515,0.1434343434343434,0.95,0.9688888888888888,19,0.1315151515151515,0.1267630780217817,0.8308303886925794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.13107806,b4fcf425
Eraser,0.1608080808080808,0.593939393939394,0.275,0.3908888888888889,23,0.1608080808080808,0.5116602854159416,0.1725285171102661,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.15979187,42100a91
Sneakers,0.3981818181818182,0.8161616161616162,0.425,0.954222222222222,17,0.3981818181818182,0.583730674757983,0.2340100111234705,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39699647,0dd298a6
Glue,0.9571717171717172,0.2545454545454545,0.5,0.3217777777777778,17,0.9571717171717172,0.130057803468208,0.3985507246376812,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9581218,1f1ff5e9
Marker,0.7311111111111112,0.2404040404040404,0.275,0.0342222222222222,14,0.7311111111111112,0.1388726805928346,0.2217019543973941,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73159474,4fc5db99
Shampoo,0.6193939393939394,0.591919191919192,0.4,0.6653333333333332,23,0.6193939393939394,0.3655189620758483,0.2512690355329949,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.62071633,7fd6b478
Camera,0.1464646464646464,0.2444444444444444,0.075,0.4397777777777777,23,0.1464646464646464,0.2132158590308369,0.0602678571428571,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.14598575,d1c47334
Stapler,0.7000000000000001,0.2323232323232323,0.175,0.2544444444444445,18,0.7000000000000001,0.136660724896019,0.1420081967213114,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.70003575,80bc15a3
Sanitizer,0.9913131313131311,0.901010101010101,0.525,0.1002222222222222,13,0.9913131313131311,0.4524703256568936,0.2761689691817215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.99295324,5a1402f2
Tablet,0.0191919191919191,0.9818181818181818,0.625,0.4153333333333334,23,0.0191919191919191,0.9633300297324084,0.3153669724770642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.019982671,96f2c833
Hoodie,0.4557575757575757,0.4828282828282828,0.3,0.4231111111111111,12,0.4557575757575757,0.3316680543991118,0.2023160762942779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46344334,b752c2d4
Detergent,0.5846464646464647,0.1555555555555555,0.8999999999999999,0.2177777777777778,24,0.5846464646464647,0.0981642019377868,0.7788461538461539,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5841227,5ddf5879
Stapler,0.648888888888889,0.1939393939393939,0.375,0.7297777777777779,20,0.648888888888889,0.1176182308257779,0.3140862944162437,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.64761084,b3758136
Toothpaste,0.734949494949495,0.3656565656565656,0.125,0.0424444444444444,19,0.734949494949495,0.2107591988821611,0.0915310650887574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7363114,7cb315b5
Dishwasher Liquid,0.5757575757575758,0.8323232323232324,0.5,0.3615555555555556,34,0.5757575757575758,0.5282051282051282,0.272877618522602,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5750896,8e8be394
TV,0.064040404040404,0.7494949494949495,0.25,0.8415555555555555,24,0.064040404040404,0.7043857983671921,0.1428983833718244,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.06362022,8945eb42
Camera,0.3452525252525252,0.3555555555555555,0.4499999999999999,0.4373333333333334,16,0.3452525252525252,0.2643039495419733,0.331967213114754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3461631,426b613e
Detergent,0.6925252525252525,0.4444444444444444,0.175,0.1068888888888889,25,0.6925252525252525,0.262592504177608,0.1211538461538461,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.6937728,ab80a610
